amount,isFraud,Actual_amount_orig,Actual_amount_dest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
310477.79,0,72059.0,-310477.79000000004,False,True,False,False,False
4868.1,0,4868.1,0.0,False,False,False,True,False
620791.47,1,620791.47,-620791.48,False,True,False,False,False
4620.02,0,4620.0199999999895,-4620.02,False,False,False,False,True
1158358.08,1,1158358.08,-1158358.08,False,True,False,False,False
404621.03,0,150501.0,-404621.02999999933,False,False,False,False,True
1138384.29,1,1138384.29,0.0,False,False,False,False,True
781988.85,1,781988.85,0.0,False,False,False,False,True
44164.0,1,44164.0,-44164.0,False,True,False,False,False
10396.44,0,0.0,0.0,False,False,False,True,False
199952.03,0,0.0,-199952.03000000003,False,True,False,False,False
305515.42,0,-305515.42,305515.4199999999,True,False,False,False,False
215299.28,1,215299.28,-215299.28000000003,False,True,False,False,False
2406332.79,1,2406332.79,0.0,False,False,False,False,True
51394.35,0,0.0,-51394.34999999999,False,True,False,False,False
336234.76,0,-336234.76,336234.76000000024,True,False,False,False,False
624723.54,0,-624723.54,221351.15,True,False,False,False,False
5017.91,0,5017.910000000033,0.0,False,False,False,True,False
585010.21,1,585010.21,0.0,False,False,False,False,True
372703.48,1,372703.48,0.0,False,False,False,False,True
799797.88,1,799797.88,-799797.8799999999,False,True,False,False,False
182265.92,0,34778.0,-182265.91999999993,False,True,False,False,False
19226.25,1,19226.25,0.0,False,False,False,False,True
218114.73,0,52190.0,-218114.73,False,False,False,False,True
416832.9,1,416832.9,0.0,False,False,False,False,True
8006429.04,1,8006429.04,-8006429.04,False,True,False,False,False
8208916.0,1,8208916.0,-8208916.0,False,True,False,False,False
561948.38,1,561948.38,0.0,False,False,False,False,True
145982.36,1,145982.36,800.0,False,True,False,False,False
68536.24,1,68536.24,0.0,False,False,False,False,True
173588.42,0,10589.0,-173588.41999999993,False,True,False,False,False
102256.57,1,102256.57,0.0,False,False,False,False,True
9131.0,1,9131.0,0.0,False,False,False,False,True
987470.17,1,987470.17,0.0,False,False,False,False,True
147171.3,1,147171.3,-147171.29000000004,False,True,False,False,False
172915.56,1,172915.56,-172915.56999999937,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
346309.99,0,3253.91,-346309.9900000021,False,True,False,False,False
1749325.14,1,1749325.14,-1749325.14,False,True,False,False,False
615954.92,1,615954.92,0.0,False,False,False,False,True
219170.63,0,-219170.63,0.0,True,False,False,False,False
1716.91,0,0.0,0.0,False,False,False,True,False
116712.56,0,-116712.56,139234.3299999982,True,False,False,False,False
309614.18,0,0.0,-309614.1699999999,False,True,False,False,False
316877.85,1,316877.85,0.0,False,False,False,False,True
7114590.07,1,7114590.07,0.0,False,False,False,False,True
1205760.86,1,1205760.86,0.0,False,False,False,False,True
542393.87,1,542393.87,-542393.87,False,True,False,False,False
348055.47,1,348055.47,-348055.47000000003,False,True,False,False,False
1524084.82,0,0.0,-1524084.8200000003,False,False,False,False,True
1083860.21,1,1083860.21,0.0,False,False,False,False,True
117683.42,1,117683.42,0.0,False,False,False,False,True
879136.17,1,879136.17,-879136.1800000016,False,True,False,False,False
17837.01,0,17837.010000000002,0.0,False,False,False,True,False
50279.4,1,50279.4,0.0,False,False,False,False,True
462452.87,1,462452.87,-462452.87,False,True,False,False,False
6844.73,1,6844.73,-6844.719999999972,False,True,False,False,False
61299.19,0,-61299.19000000041,61299.19000000006,True,False,False,False,False
15616.43,0,0.0,0.0,False,False,False,True,False
1454356.81,1,1454356.81,-1454356.81,False,True,False,False,False
125758.43,0,434.0,-125758.44,False,True,False,False,False
10692.69,0,10692.690000000002,0.0,False,False,False,True,False
25091.68,0,1022.0,-25091.679999999993,False,True,False,False,False
164326.1,0,7007.0,-164326.1,False,True,False,False,False
7618.42,0,-7618.4199999999255,7618.43,True,False,False,False,False
76250.81,0,44729.95,-76250.82000000007,False,True,False,False,False
91691.75,1,91691.75,0.0,False,False,False,False,True
1101871.13,1,1101871.13,0.0,False,False,False,False,True
63358.49,0,63358.48999999999,-63358.49000000022,False,True,False,False,False
32521.24,1,32521.24,-32521.23999999999,False,True,False,False,False
165547.54,1,165547.54,0.0,False,False,False,False,True
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
27997.82,0,6992.0,-1684468.4100000001,False,True,False,False,False
106642.43,1,106642.43,-106642.42,False,True,False,False,False
2747.85,1,2747.85,-2747.8499999998603,False,True,False,False,False
3502.32,0,3502.320000000007,0.0,False,False,False,True,False
115265.44,0,0.0,-312884.8600000001,False,True,False,False,False
766031.91,0,0.0,-766031.9099999999,False,False,False,False,True
267971.09,0,-267971.09,89552.89,True,False,False,False,False
87999.25,1,87999.25,-87999.25,False,True,False,False,False
486175.4,1,486175.4,0.0,False,False,False,False,True
5189.69,0,5189.6900000000005,0.0,False,False,False,True,False
355151.57,1,355151.57,0.0,False,False,False,False,True
35063.63,1,35063.63,23589.97,False,True,False,False,False
6174385.48,1,6174385.48,-6174385.4799999995,False,True,False,False,False
357882.83,1,357882.83,0.0,False,False,False,False,True
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
470956.59,1,470956.59,0.0,False,False,False,False,True
83573.54,0,4121.0,-83573.54,False,True,False,False,False
449045.76,0,-449045.77,449045.76000000024,True,False,False,False,False
279826.54,1,279826.54,0.0,False,False,False,False,True
101013.32,1,101013.32,-101013.32,False,True,False,False,False
213399.85,0,94501.0,-213399.84999999963,False,False,False,False,True
11775.68,0,11775.68,0.0,False,False,False,True,False
254481.96,0,254481.96,-254481.95999999996,False,True,False,False,False
2324907.08,1,2324907.08,0.0,False,False,False,False,True
3150438.28,1,3150438.28,0.0,False,False,False,False,True
81357.92,0,2672.0,-81357.91999999998,False,True,False,False,False
27371.23,0,0.0,-27371.230000000003,False,True,False,False,False
42230.03,0,42230.030000000006,-262327.7400000002,False,True,False,False,False
19398.5,0,0.0,0.0,False,False,False,True,False
98461.36,0,19335.0,-98461.36,False,True,False,False,False
2947783.87,1,2947783.87,0.0,False,False,False,False,True
138928.17,0,80714.0,-138928.18000000002,False,True,False,False,False
85848.84,0,10736.0,0.0,False,False,False,True,False
21531.0,1,21531.0,-21531.0,False,True,False,False,False
4149.51,0,0.0,0.0,False,False,False,True,False
414095.91,1,414095.91,-414095.91,False,True,False,False,False
34194.54,0,0.0,0.0,False,False,False,True,False
145944.8,1,145944.8,-145944.80000000002,False,True,False,False,False
1283.93,0,1283.9400000000023,0.0,False,False,False,True,False
65107.69,0,-65107.689999999944,-863748.2000000001,True,False,False,False,False
384457.0,0,-384457.0,384457.0,True,False,False,False,False
230292.27,0,2083.0,-222799.76,False,True,False,False,False
58803.97,0,0.0,-58803.97,False,True,False,False,False
143657.04,0,31118.0,24179.869999999995,False,True,False,False,False
163000.51,0,-163000.51,0.0,True,False,False,False,False
297150.39,0,0.0,-564428.0899999999,False,True,False,False,False
642364.74,1,642364.74,-642364.74,False,True,False,False,False
123235.38,0,-123235.38,108094.32,True,False,False,False,False
14842.26,0,14842.260000000002,0.0,False,False,False,True,False
1273674.05,1,1273674.05,0.0,False,False,False,False,True
986876.27,1,986876.27,-986876.28,False,True,False,False,False
353.94,0,0.0,0.0,False,False,False,True,False
3074.2,0,3074.199999999997,0.0,False,False,False,True,False
49950.63,1,49950.63,0.0,False,False,False,False,True
644781.76,1,644781.76,-644781.76,False,True,False,False,False
24412.07,1,24412.07,-24412.070000000065,False,True,False,False,False
2913787.08,1,2913787.08,0.0,False,False,False,False,True
36071.6,0,-36071.600000000006,36071.60000000009,True,False,False,False,False
182128.81,0,-182128.80000000028,182128.80000000028,True,False,False,False,False
309488.9,1,309488.9,0.0,False,False,False,False,True
65210.83,0,0.0,-763542.5700000001,False,True,False,False,False
269636.33,0,0.0,-269636.33,False,True,False,False,False
5689516.13,1,5689516.13,0.0,False,False,False,False,True
94372.61,1,0.0,-94372.59999999998,False,True,False,False,False
373322.87,1,373322.87,0.0,False,False,False,False,True
151085.59,0,16131.0,-151085.59,False,False,False,False,True
331151.41,0,0.0,-573519.9300000002,False,True,False,False,False
1258956.71,1,1258956.71,0.0,False,False,False,False,True
179224.3,0,0.0,-179224.30000000028,False,True,False,False,False
239068.53,0,0.0,-239068.52000000002,False,True,False,False,False
4863106.47,1,4863106.47,0.0,False,False,False,False,True
294699.35,0,10797.0,-300270.15,False,True,False,False,False
38223.11,1,38223.11,0.0,False,False,False,False,True
11964.48,0,0.0,0.0,False,False,False,True,False
28835.93,1,28835.93,-28835.929999999993,False,True,False,False,False
251118.04,1,251118.04,-251118.04,False,True,False,False,False
255393.4,0,0.0,-255393.3999999999,False,False,False,False,True
270213.94,0,33404.0,-444136.08999999997,False,False,False,False,True
319487.97,0,0.0,-2011232.81,False,True,False,False,False
263946.04,0,0.0,-438914.18999999994,False,False,False,False,True
287634.02,0,17889.13,-2836197.38,False,True,False,False,False
13311.59,0,5009.0,0.0,False,False,False,True,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
1064425.7,1,1064425.7,-1064425.69,False,True,False,False,False
543.17,0,0.0,0.0,False,False,False,True,False
419043.54,0,-419043.54000000004,419043.54000000004,True,False,False,False,False
515645.16,1,515645.16,-515645.16000000003,False,True,False,False,False
137492.66,0,-137492.65000000002,137492.65000000002,True,False,False,False,False
4738282.28,1,4738282.28,-4738282.28,False,True,False,False,False
20344.52,0,12762.0,0.0,False,False,False,True,False
28942.73,0,28942.729999999996,0.0,False,False,False,True,False
115483.39,0,0.0,-115483.3900000006,False,True,False,False,False
200468.23,0,-200468.23,200468.22999999998,True,False,False,False,False
7076.4,0,7076.4000000000015,0.0,False,False,False,True,False
7539165.76,1,7539165.76,-7539165.76,False,True,False,False,False
577301.73,1,577301.73,0.0,False,False,False,False,True
9748.89,1,9748.89,-9748.890000000014,False,True,False,False,False
62886.64,0,22494.0,-62886.64,False,True,False,False,False
214945.89,0,64137.0,-214945.8899999999,False,False,False,False,True
813133.35,1,813133.35,0.0,False,False,False,False,True
55828.45,0,0.0,-55828.450000000186,False,True,False,False,False
302592.67,0,-302592.6699999999,345967.8400000001,True,False,False,False,False
11118.16,0,380.0,0.0,False,False,False,True,False
107320.81,1,107320.81,0.0,False,False,False,False,True
1399724.98,1,1399724.98,0.0,False,False,False,False,True
92192.41,0,0.0,-92192.41999999993,False,True,False,False,False
70239.81,1,70239.81,0.0,False,False,False,False,True
1755647.81,1,1755647.81,0.0,False,False,False,False,True
322113.91,1,322113.91,-322113.91,False,True,False,False,False
155799.82,1,155799.82,0.0,False,False,False,False,True
2620.49,0,2620.49,0.0,False,False,False,True,False
29462.03,0,0.0,-29462.030000000028,False,True,False,False,False
98086.09,1,98086.09,-98086.09,False,True,False,False,False
43575.01,0,43575.02,-43575.009999999995,False,True,False,False,False
12852.2,0,-12852.199999999255,4131.580000000016,True,False,False,False,False
672812.53,1,672812.53,-672812.53,False,True,False,False,False
32288.12,0,-32288.120000001043,32288.11999999988,True,False,False,False,False
8371.62,0,0.0,-8371.620000000112,False,True,False,False,False
185238.61,1,185238.61,-185238.61,False,True,False,False,False
473086.28,1,473086.28,0.0,False,False,False,False,True
6546019.0,1,6546019.0,-13439684.459999999,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
21531.0,1,21531.0,0.0,False,False,False,False,True
192987.52,0,1407.0,-192987.51999999996,False,True,False,False,False
80405.13,0,20381.18,-80405.13,False,True,False,False,False
1589763.63,1,1589763.63,0.0,False,False,False,False,True
40075.02,1,40075.02,0.0,False,False,False,False,True
259525.36,0,0.0,-259525.36,False,True,False,False,False
248071.56,1,248071.56,-248071.55000000005,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
198043.93,1,198043.93,0.0,False,False,False,False,True
22411.25,0,20646.0,-22411.25,False,True,False,False,False
969259.07,1,969259.07,-969259.0700000001,False,True,False,False,False
155002.83,1,155002.83,-155002.83,False,True,False,False,False
87438.83,1,87438.83,0.0,False,False,False,False,True
605029.34,1,605029.34,0.0,False,False,False,False,True
61856.83,1,61856.83,0.0,False,False,False,False,True
1368391.5,1,1368391.5,-1368391.5,False,True,False,False,False
141508.56,1,141508.56,-141508.56,False,True,False,False,False
909.32,0,67.0,0.0,False,False,False,True,False
410299.86,1,410299.86,-410299.85,False,True,False,False,False
5835.6,0,5835.5999999999985,0.0,False,False,False,True,False
7728992.56,1,7728992.56,-7728992.55,False,True,False,False,False
651477.38,1,651477.38,-651477.37,False,True,False,False,False
331829.94,1,331829.94,-331829.94999999995,False,True,False,False,False
45484.23,0,45484.229999999996,-105520.46000000008,False,True,False,False,False
231161.48,1,231161.48,0.0,False,False,False,False,True
3816.9,0,3816.890000000014,0.0,False,False,False,True,False
59385.67,1,59385.67,0.0,False,False,False,False,True
99804.21,1,99804.21,0.0,False,False,False,False,True
182229.95,0,-182229.95,182229.94999999995,True,False,False,False,False
621387.64,1,621387.64,0.0,False,False,False,False,True
73.71,0,73.7100000000064,0.0,False,False,False,True,False
2784.51,1,2784.51,-2784.5099999997765,False,True,False,False,False
135428.39,1,135428.39,0.0,False,False,False,False,True
133450.87,0,41766.0,-133450.86999999988,False,True,False,False,False
3965182.83,1,3965182.83,0.0,False,False,False,False,True
151289.37,0,0.0,-151289.36999999988,False,True,False,False,False
116977.16,1,116977.16,0.0,False,False,False,False,True
103056.0,1,103056.0,-103056.0,False,True,False,False,False
48078.85,1,48078.85,0.0,False,False,False,False,True
7445820.78,1,7445820.78,-7445820.78,False,True,False,False,False
189755.76,0,-189755.76,189755.76,True,False,False,False,False
328261.89,0,0.0,-490634.75,False,True,False,False,False
297465.74,1,297465.74,0.0,False,False,False,False,True
1162672.01,1,1162672.01,-1162672.0099999998,False,True,False,False,False
112988.36,1,112988.36,0.0,False,False,False,False,True
830495.23,1,830495.23,-830495.2199999997,False,True,False,False,False
57466.42,1,57466.42,0.0,False,False,False,False,True
178665.18,0,0.0,-178665.19000000006,False,True,False,False,False
80336.26,1,80336.26,0.0,False,False,False,False,True
736370.54,1,736370.54,0.0,False,False,False,False,True
414973.48,1,414973.48,-414973.48,False,True,False,False,False
743415.77,0,286129.69,-743415.78,False,False,False,False,True
498183.25,1,498183.25,-498183.25000000006,False,True,False,False,False
20033.5,0,17973.0,-20033.5,False,True,False,False,False
6844.73,1,6844.73,0.0,False,False,False,False,True
3288.13,0,3288.1300000000047,0.0,False,False,False,True,False
112836.09,0,0.0,-12161.76999999999,False,True,False,False,False
251228.28,0,-251228.28000000003,238750.02,True,False,False,False,False
1564952.45,1,1564952.45,0.0,False,False,False,False,True
10620.32,0,0.0,0.0,False,False,False,True,False
254773.22,1,254773.22,-254773.22999999998,False,True,False,False,False
11584.26,0,10058.0,0.0,False,False,False,True,False
37974.85,1,37974.85,-37974.83999999997,False,True,False,False,False
668473.23,1,668473.23,-668473.2300000001,False,True,False,False,False
11917.5,0,10650.0,0.0,False,False,False,True,False
337810.17,1,337810.17,0.0,False,False,False,False,True
382546.97,0,29384.0,-382546.97,False,True,False,False,False
64344.59,1,64344.59,-64344.59,False,True,False,False,False
72906.4,0,0.0,-72906.40000000002,False,True,False,False,False
9296.32,0,9296.32,0.0,False,False,False,True,False
303300.92,0,0.0,-303300.91000000015,False,True,False,False,False
2082884.49,1,2082884.49,-2082884.4800000004,False,True,False,False,False
1102133.9,1,1102133.9,-1102133.89,False,True,False,False,False
135200.37,1,135200.37,0.0,False,False,False,False,True
3116833.75,1,3116833.75,-3116833.76,False,True,False,False,False
2647.99,0,2647.9899999999907,0.0,False,False,False,True,False
304472.46,1,304472.46,-304472.46,False,True,False,False,False
639468.22,1,639468.22,-639468.22,False,True,False,False,False
19492.3,0,15511.0,0.0,False,False,False,True,False
95.75,0,0.0,0.0,False,False,False,True,False
8813323.11,1,8813323.11,0.0,False,False,False,False,True
10040.1,0,10040.099999999999,0.0,False,False,False,True,False
25761.04,1,25761.04,0.0,False,False,False,False,True
89584.23,0,-89584.23000000045,89584.22,True,False,False,False,False
22323.89,0,21027.0,-22323.890000000014,False,True,False,False,False
53338.82,1,53338.82,0.0,False,False,False,False,True
5789.55,0,5789.549999999999,0.0,False,False,False,True,False
418871.89,1,418871.89,0.0,False,False,False,False,True
9608.56,0,9608.560000000001,0.0,False,False,False,True,False
64344.59,1,64344.59,0.0,False,False,False,False,True
160713.38,0,-160713.3799999999,160713.38,True,False,False,False,False
215927.07,0,-215927.07000000007,215927.06999999983,True,False,False,False,False
160206.05,0,-160206.05,693.1,True,False,False,False,False
254167.15,1,254167.15,0.0,False,False,False,False,True
96844.93,0,-96844.93,11282.37,True,False,False,False,False
156011.24,1,156011.24,-156011.24000000002,False,True,False,False,False
329728.11,1,329728.11,-329728.11,False,True,False,False,False
646676.42,1,646676.42,-646676.42,False,True,False,False,False
1097309.24,1,1097309.24,0.0,False,False,False,False,True
367552.79,0,0.0,-367552.79000000097,False,True,False,False,False
2884.33,0,0.0,-2884.3300000000745,False,False,True,False,False
326394.8,1,326394.8,0.0,False,False,False,False,True
2479940.21,1,2479940.21,0.0,False,False,False,False,True
235893.8,0,-235893.8,235893.80000000005,True,False,False,False,False
475854.04,1,475854.04,-475854.04000000004,False,True,False,False,False
106601.15,1,106601.15,-106601.1499999999,False,True,False,False,False
112943.73,0,-112943.73000000001,112943.72999999992,True,False,False,False,False
3200270.32,1,3200270.32,0.0,False,False,False,False,True
619836.33,1,619836.33,-619836.3300000001,False,True,False,False,False
246280.14,1,246280.14,0.0,False,False,False,False,True
1191183.65,1,1191183.65,-1191183.65,False,True,False,False,False
20854.71,0,2146.0,0.0,False,False,False,True,False
3582885.46,1,3582885.46,-3582885.45,False,True,False,False,False
2274766.1,1,2274766.1,0.0,False,False,False,False,True
13074.53,1,13074.53,-13074.530000000028,False,True,False,False,False
1727.95,0,1727.949999999997,-1727.9499999999825,False,False,True,False,False
26674.27,0,-26674.27000000002,-269698.81999999983,True,False,False,False,False
2081051.56,1,2081051.56,0.0,False,False,False,False,True
760625.76,1,760625.76,0.0,False,False,False,False,True
18458.37,0,18458.370000000003,0.0,False,False,False,True,False
9452.82,0,0.0,0.0,False,False,False,True,False
138340.69,0,58350.59,-138340.67999999993,False,True,False,False,False
159094.64,1,159094.64,-159094.64,False,True,False,False,False
348751.45,1,348751.45,-348751.46,False,True,False,False,False
353313.55,1,353313.55,0.0,False,False,False,False,True
9468064.05,1,9468064.05,-9468064.049999999,False,True,False,False,False
353685.74,0,0.0,-353685.75000000093,False,False,False,False,True
16737.42,0,0.0,0.0,False,False,False,True,False
5460002.91,1,5460002.91,-9281535.44,False,True,False,False,False
1504.73,1,1504.73,-1504.7299999999996,False,True,False,False,False
5521483.54,1,5521483.54,-5521483.540000001,False,True,False,False,False
4815187.09,1,4815187.09,-4815187.09,False,True,False,False,False
25616.71,1,25616.71,0.0,False,False,False,False,True
196254.03,1,196254.03,0.0,False,False,False,False,True
6340.88,0,0.0,0.0,False,False,False,True,False
2154005.71,1,2154005.71,0.0,False,False,False,False,True
10000000.0,1,10000000.0,0.0,False,False,False,False,True
40087.35,0,4779.61,0.0,False,False,False,True,False
441423.44,1,441423.44,0.0,False,False,False,False,True
314354.55,0,70243.0,-312521.63,False,True,False,False,False
10117.34,0,0.0,0.0,False,False,False,True,False
285382.07,1,285382.07,-285382.07,False,True,False,False,False
1600721.32,1,1600721.32,-1600721.32,False,True,False,False,False
366896.03,1,366896.03,0.0,False,False,False,False,True
154296.56,0,-154296.56,0.0,True,False,False,False,False
6580427.81,1,6580427.81,0.0,False,False,False,False,True
254773.22,1,254773.22,0.0,False,False,False,False,True
543908.95,0,-543908.95,0.0,True,False,False,False,False
99793.9,1,99793.9,-99793.90000000002,False,True,False,False,False
179033.25,0,22950.0,-179033.25,False,False,False,False,True
394565.92,0,93740.44,-394565.92999999993,False,True,False,False,False
17320.91,1,17320.91,6244.44,False,True,False,False,False
28345.61,0,0.0,-28345.609999999986,False,True,False,False,False
442460.31,1,442460.31,0.0,False,False,False,False,True
139910.34,0,0.0,-139910.33999999997,False,True,False,False,False
8980853.88,1,8980853.88,0.0,False,False,False,False,True
182666.85,1,182666.85,0.0,False,False,False,False,True
11684.63,0,447.0,0.0,False,False,False,True,False
729078.34,1,729078.34,0.0,False,False,False,False,True
78613.56,0,51115.0,-78613.56000000006,False,True,False,False,False
1938347.14,1,1938347.14,-1938347.1400000001,False,True,False,False,False
54840.33,0,0.0,-54840.330000000075,False,True,False,False,False
633459.44,1,633459.44,-633459.44,False,True,False,False,False
34492.73,0,0.0,-200071.75999999995,False,True,False,False,False
668273.94,1,668273.94,0.0,False,False,False,False,True
49210.21,1,49210.21,0.0,False,False,False,False,True
196561.69,1,196561.69,-196561.69,False,True,False,False,False
907.86,0,0.0,-907.859999999986,False,True,False,False,False
621080.67,1,621080.67,-621080.67,False,True,False,False,False
1503034.86,1,1503034.86,0.0,False,False,False,False,True
71255.4,0,-71255.40000000002,71255.40000000014,True,False,False,False,False
40449.91,0,0.0,-40449.90999999968,False,True,False,False,False
229513.09,0,-229513.09000000008,229513.07999999996,True,False,False,False,False
1411271.23,1,1411271.23,-1411271.23,False,True,False,False,False
11230.92,0,0.0,-11230.910000000149,False,False,False,False,True
244312.69,1,244312.69,0.0,False,False,False,False,True
366014.33,1,366014.33,0.0,False,False,False,False,True
180375.24,0,0.0,-180375.2400000001,False,True,False,False,False
2131624.18,1,2131624.18,0.0,False,False,False,False,True
58997.4,0,-58997.39999999991,58997.399999999994,True,False,False,False,False
281743.12,1,281743.12,0.0,False,False,False,False,True
912135.56,0,0.0,-912135.5699999998,False,False,False,False,True
165153.59,0,-165153.58999999985,165153.59000000032,True,False,False,False,False
7567170.36,1,7567170.36,-7567170.35,False,True,False,False,False
372667.36,0,5533.0,-372667.36,False,True,False,False,False
59841.44,1,59841.44,-59841.44,False,True,False,False,False
98099.07,1,98099.07,-98099.07,False,True,False,False,False
534255.94,1,534255.94,0.0,False,False,False,False,True
15560.34,1,15560.34,0.0,False,False,False,False,True
43928.31,1,43928.31,-43928.31,False,True,False,False,False
11449.81,0,4553.0,0.0,False,False,False,True,False
5715004.3,1,5715004.3,-5715004.300000001,False,True,False,False,False
170194.69,0,-170194.68999999994,170194.68999999994,True,False,False,False,False
235458.67,1,235458.67,0.0,False,False,False,False,True
230239.49,0,24544.0,-230239.49,False,True,False,False,False
43342.16,0,36830.0,-43342.159999999974,False,True,False,False,False
3009125.59,1,3009125.59,-3009125.5900000003,False,True,False,False,False
45116.24,1,45116.24,-45116.24,False,True,False,False,False
562481.78,0,-562481.78,0.0,True,False,False,False,False
1084144.37,1,1084144.37,0.0,False,False,False,False,True
1287312.39,0,465.0,-1287312.3900000001,False,False,False,False,True
92827.56,0,-92827.55999999982,92827.56,True,False,False,False,False
121929.24,0,0.0,-121929.23999999999,False,True,False,False,False
84312.29,1,84312.29,-84312.29,False,True,False,False,False
9617.51,0,8153.0,0.0,False,False,False,True,False
8813323.11,1,8813323.11,-8813323.11,False,True,False,False,False
3588174.94,1,3588174.94,-3588174.94,False,True,False,False,False
40486.25,1,40486.25,-40486.25,False,True,False,False,False
208476.2,0,-208476.19999999995,165210.87,True,False,False,False,False
321465.0,1,321465.0,0.0,False,False,False,False,True
3765.8,0,0.0,0.0,False,False,False,True,False
208807.55,0,0.0,-208807.55000000005,False,True,False,False,False
16509.07,0,16509.070000000007,0.0,False,False,False,True,False
18232.86,0,0.0,0.0,False,False,False,True,False
40811.31,0,0.0,-40811.310000000056,False,True,False,False,False
489944.93,1,489944.93,-489944.92999999993,False,True,False,False,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
150924.76,1,150924.76,0.0,False,False,False,False,True
115359.33,0,108469.07,-115359.33000000002,False,True,False,False,False
286353.22,0,-286353.22,0.0,True,False,False,False,False
189668.51,0,-189668.50999999978,-31696.58999999985,True,False,False,False,False
163294.35,1,163294.35,0.0,False,False,False,False,True
29427.13,0,29427.129999999997,-29427.12999999989,False,True,False,False,False
1082308.05,1,1082308.05,-1082308.0500000007,False,True,False,False,False
4709.36,0,0.0,0.0,False,False,False,True,False
32525.83,0,32525.83,0.0,False,False,False,True,False
219489.62,1,219489.62,0.0,False,False,False,False,True
10000000.0,1,10000000.0,0.0,False,False,False,False,True
264949.69,1,264949.69,-264949.69,False,True,False,False,False
256.28,0,256.27999999999884,0.0,False,False,False,True,False
694804.43,0,-694804.4199999999,279947.4199999999,True,False,False,False,False
259103.16,1,259103.16,0.0,False,False,False,False,True
32872.0,1,32872.0,-32872.0,False,True,False,False,False
5596.95,0,5596.950000000001,0.0,False,False,False,True,False
5745.26,0,5059.0,0.0,False,False,False,True,False
2394623.8,1,2394623.8,0.0,False,False,False,False,True
7661.55,0,0.0,-7661.549999999988,False,True,False,False,False
14232.51,0,0.0,0.0,False,False,False,True,False
357910.63,0,-357910.63,357910.63,True,False,False,False,False
304814.41,0,-304814.41000000015,304814.41000000003,True,False,False,False,False
82112.74,1,82112.74,0.0,False,False,False,False,True
193881.19,0,116377.0,-193881.19,False,True,False,False,False
81677.17,1,81677.17,-81677.16999999998,False,True,False,False,False
49444.82,0,1829.0,-49444.81000000003,False,True,False,False,False
267478.68,0,-267478.68000000063,267478.68000000005,True,False,False,False,False
85637.08,1,85637.08,-85637.07,False,True,False,False,False
464602.58,0,-464602.5900000003,464602.57999999984,True,False,False,False,False
153199.61,0,-153199.6100000001,153199.61000000002,True,False,False,False,False
809.67,0,809.6699999999837,0.0,False,False,False,True,False
75787.29,0,0.0,-75787.28,False,True,False,False,False
104495.82,0,-104495.82999999984,104495.82,True,False,False,False,False
115599.26,1,115599.26,-115599.26000000024,False,True,False,False,False
264286.19,1,264286.19,0.0,False,False,False,False,True
8774.52,0,8774.520000000019,0.0,False,False,False,True,False
158299.34,1,158299.34,-235217.19999999998,False,True,False,False,False
1335959.76,1,1335959.76,-1335959.76,False,True,False,False,False
173623.19,0,-173623.19999999925,173623.19000000006,True,False,False,False,False
157628.35,1,157628.35,-157628.3500000015,False,True,False,False,False
938309.28,0,3205.0,-938309.28,False,False,False,False,True
57312.01,0,57312.0,-57312.01000000024,False,True,False,False,False
40819.72,1,40819.72,0.0,False,False,False,False,True
80885.48,1,80885.48,-80885.47999999998,False,True,False,False,False
174296.71,1,174296.71,-174296.71000000002,False,True,False,False,False
219407.52,1,219407.52,0.0,False,False,False,False,True
456360.87,1,456360.87,0.0,False,False,False,False,True
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
111704.84,0,0.0,-793379.8499999999,False,True,False,False,False
606920.11,1,606920.11,0.0,False,False,False,False,True
1085308.8,0,0.0,-1085308.8,False,False,False,False,True
10000000.0,1,10000000.0,0.0,False,False,False,False,True
3244067.13,1,3244067.13,0.0,False,False,False,False,True
402127.07,0,-402127.06999999995,115647.90999999968,True,False,False,False,False
98976.11,0,6216.0,-98976.11000000002,False,True,False,False,False
10401.52,0,-10401.519999999553,10401.519999999786,True,False,False,False,False
74022.88,0,-74022.88,74022.87999999989,True,False,False,False,False
175096.17,0,0.0,-175096.16999999993,False,False,False,False,True
287659.88,0,287659.88,-287659.8800000008,False,True,False,False,False
1842163.57,1,1842163.57,0.0,False,False,False,False,True
1030417.74,1,1030417.74,0.0,False,False,False,False,True
8375.37,0,8375.369999999999,0.0,False,False,False,True,False
125012.21,0,-125012.21999999997,125012.21000000002,True,False,False,False,False
23965.21,0,0.0,0.0,False,False,False,True,False
182977.16,0,0.0,-182977.16999999993,False,True,False,False,False
292686.03,0,-292686.0300000012,292686.02999999933,True,False,False,False,False
426323.38,1,426323.38,0.0,False,False,False,False,True
82971.91,1,82971.91,-82971.91,False,True,False,False,False
122090.79,1,122090.79,-122090.79,False,True,False,False,False
2070814.27,1,2070814.27,-2070814.27,False,True,False,False,False
